"Date","United.States.USD.","Europe.EUR.","Japan.JPY.","United.Kingdom.GBP.","Canada.CAD.","Switzerland.CHF.","India.INR.","China.CNY.","Turkey.TRY.","Saudi.Arabia.SAR.","Indonesia.IDR.","United.Arab.Emirates.AED.","Thailand.THB.","Vietnam.VND.","Egypt.EGP.","South.Korean.KRW.","Australia.AUD.","South.Africa.ZAR."
"31-12-1992",0.0575506178569357,0.0817078892687177,0.0758095132220724,0.0770602660325481,0.0692887175893483,0.0784412955465587,0.0548283542424217,0.0881542699724518,0.000173855811440954,0.0765043892232818,0.0192530918803675,0.0580879450540775,0.0695826530015264,0.0465859555625075,0.007906108330929,0.0693855772127225,0.115810674723061,0.0249745946519846
"29-01-1993",0.0561582641991066,0.0800992023594075,0.073845726276003,0.0787694136880434,0.0667484232655921,0.0808270676691729,0.054850149189931,0.0899325981851526,0.000173855811440954,0.0755037372833816,0.019653953227578,0.0570616562722034,0.0694160049498017,0.0460126744500301,0.00772702701806399,0.0715021361809612,0.117583081570997,0.0249624607544251
"26-02-1993",0.0544758368625631,0.0842549768751257,0.0596923418979198,0.0847142750984618,0.0622372109320252,0.087406015037594,0.0565599979751791,0.0879637348068053,0.000180064947563845,0.0730627530057461,0.0191575382344589,0.05456698507934,0.0681767816715509,0.044558182493963,0.00740866023963733,0.0695311408244719,0.110292044310171,0.0252658081934143
"31-03-1993",0.0603933399083367,0.0872712648300824,0.0604744104609313,0.0804042505759084,0.0689383321653819,0.090803932909196,0.0611601380252934,0.0864950262382801,0.000192483219809628,0.0789302121078885,0.0195934296899876,0.0605826162469409,0.0716976649771391,0.044249177171393,0.00862574990299762,0.0710778951619022,0.112990936555891,0.0266490725152053
"30-04-1993",0.0699657713059117,0.0913600107245794,0.0637371982824507,0.0814446013227317,0.0804572529782761,0.0931174089068826,0.0651999370055711,0.0955216297107835,0.000211110628178302,0.0891186682232363,0.0211194746160663,0.0709402384147786,0.0783529499364433,0.0497931021045543,0.0104862057644285,0.0783793063846537,0.122175226586103,0.0281385084406425
"31-05-1993",0.0834251899982596,0.104497620483947,0.0695001598043439,0.0933343241435684,0.0932025227750525,0.112565066512435,0.0698809292803168,0.106580608283516,0.000229738036546975,0.101657140258047,0.0227482653600511,0.0837451646009316,0.0875044099683901,0.0551309587863817,0.0125489571829846,0.0864280674429999,0.140140986908359,0.03046518329769
"30-06-1993",0.0840053373556884,0.118171459213084,0.0693662020760669,0.101954373188675,0.0956552207428171,0.138880855986119,0.0705108735696187,0.106056636577988,0.000248365444915649,0.104704580256834,0.0233577772578339,0.086824030946554,0.0898321641376938,0.0551338110448335,0.0132719150756619,0.0898949352794501,0.151621349446123,0.0327372556157195
"30-07-1993",0.0975227707837791,0.140760104564649,0.0789233356030182,0.114661514453444,0.10875087596356,0.167799305957201,0.0755419911301594,0.122347393240765,0.000279411125530105,0.114589808511606,0.0247755306373042,0.0964869345543538,0.0993045103117914,0.0642263040225344,0.015812216661858,0.0971030179888116,0.155407854984894,0.0351337003837345
"31-08-1993",0.0800023205894297,0.116763858167437,0.0609535455720301,0.0992791855539868,0.0979327259985984,0.123481781376518,0.0693325402784691,0.106652058970634,0.000266992853284323,0.098306472398684,0.0227810708308543,0.0802399936843767,0.0860364888319212,0.0557341166781426,0.0124527838853349,0.0869828510999277,0.14368580060423,0.032185163276759
"30-09-1993",0.0706619481348262,0.103157048059521,0.0544696580187041,0.090287582670729,0.090968815697267,0.0931174089068826,0.0655127999617534,0.100181802303888,0.000266992853284323,0.0905590005609715,0.0218523322636094,0.072345464593037,0.0805441945314619,0.0524590228999268,0.0107083992452054,0.0819519074426535,0.144330312185297,0.0314146607817263
"29-10-1993",0.0788420258745722,0.116696829546216,0.0675641649180829,0.098387456342424,0.0971005606166783,0.122614227877386,0.0686322897068791,0.10462762283564,0.000291829397775887,0.0973361432448413,0.0226037661632387,0.0792768611352333,0.0861144943029414,0.0548829447518269,0.0124063553968143,0.0859683264045896,0.14404833836858,0.0317271086438853
"30-11-1993",0.0795962174392296,0.12272940545613,0.0696908133346303,0.099353496321617,0.100473020322355,0.128108733371891,0.0688270381088172,0.106096331404165,0.000310456806144561,0.0985642160801734,0.0227742876254997,0.080571563906213,0.0870115572196723,0.0556176627792234,0.0124992123738555,0.0867852779299672,0.147834843907351,0.0320789916731128
"31-12-1993",0.0917212972094912,0.136336215564046,0.087019162625238,0.110425800698521,0.109495444989488,0.145170618854829,0.0732014949927866,0.114670413858258,0.0003539207590048,0.109131707021241,0.0241471851204961,0.0909291860740507,0.0969147063359944,0.0606344222982066,0.0148106878380574,0.0933902211745932,0.15238670694864,0.0343601644143119
"31-01-1994",0.0836572489412311,0.127622494805282,0.0736878673762906,0.100988333209482,0.102531534688157,0.126445922498554,0.0703969773923119,0.195830455458436,0.000403593847987929,0.101899722546508,0.0232561314191744,0.084313570695508,0.0905324405252605,0.0579459780239629,0.0133448741290513,0.0889243909130416,0.135186304128902,0.0333318165961384
